4618.0,22,9,25
826.0,4,21,20
100000.0,28,27,12
13547.0,15,22,16
13547.0,0,15,1
577.0,8,6,30
826.0,4,19,20
13547.0,11,27,12
100000.0,24,22,16
13547.0,0,0,1
577.0,8,10,30
826.0,0,22,16
100000.0,15,15,1
943.0,16,10,30
654.0,0,19,20
421.0,0,22,29
577.0,4,21,26
3458.0,22,20,26
826.0,4,19,20
826.0,4,21,20
943.0,2,22,16
1225.0,4,3,15
2290.0,24,27,30
6907.0,4,19,6
577.0,4,21,26
654.0,0,19,20
4618.0,26,22,29
577.0,4,13,26
506.0,0,21,25
577.0,8,6,30
577.0,8,6,30
421.0,0,8,29
13547.0,9,29,10
13547.0,9,5,10
1027.0,13,21,26
421.0,0,22,29
577.0,8,6,30
724.0,0,4,18
421.0,0,1,29
608.0,8,22,29
506.0,0,21,25
421.0,0,22,29
523.0,0,2,24
421.0,0,7,29
880.0,14,22,29
421.0,0,8,29
421.0,0,22,29
880.0,0,7,15
768.0,12,8,29
421.0,0,7,29
421.0,0,22,29
421.0,0,22,29
421.0,0,2,29
4618.0,26,7,29
421.0,0,4,29
421.0,0,22,29
421.0,0,7,29
678.0,0,22,19
477.0,3,2,29
1027.0,0,22,13
1706.0,21,22,29
421.0,0,7,29
421.0,0,22,29
608.0,0,7,21
608.0,0,28,21
421.0,0,30,29
654.0,0,4,20
421.0,0,21,29
421.0,0,7,29
421.0,0,22,29
523.0,0,30,24
421.0,0,22,29
1511.0,20,7,29
100000.0,18,19,8
3458.0,0,7,4
421.0,0,22,29
421.0,0,7,29
421.0,0,1,29
100000.0,27,3,16
421.0,0,16,29
1511.0,0,1,9
1118.0,17,21,29
1957.0,22,25,29
421.0,0,22,29
421.0,0,7,29
880.0,0,1,15
608.0,8,16,29
421.0,0,21,29
6907.0,16,23,18
439.0,1,22,29
421.0,0,16,29
421.0,0,22,29
421.0,0,1,29
13547.0,16,14,17
421.0,0,15,29
1225.0,0,1,11
100000.0,24,16,4
421.0,0,29,29
421.0,0,16,29
421.0,0,22,29
1347.0,0,1,10
678.0,0,23,19
2290.0,3,17,9
421.0,0,15,29
421.0,0,22,29
421.0,0,29,29
1225.0,18,29,29
880.0,0,9,15
943.0,15,15,29
421.0,0,15,29
421.0,0,22,29
408.0,0,9,30
1347.0,0,22,10
100000.0,11,1,8
421.0,0,15,29
421.0,0,22,29
408.0,0,29,30
3458.0,10,15,14
608.0,0,22,21
1511.0,17,22,26
880.0,14,2,29
421.0,0,15,29
421.0,0,15,29
1347.0,5,29,15
477.0,4,9,30
880.0,0,3,15
2290.0,9,13,15
408.0,0,9,30
421.0,0,15,29
408.0,0,14,30
6907.0,28,29,30
408.0,0,28,30
13547.0,0,15,1
1706.0,0,15,8
408.0,0,29,30
421.0,0,15,29
1225.0,19,14,30
408.0,0,11,30
408.0,0,9,30
408.0,0,9,30
1706.0,0,13,8
577.0,0,9,22
