144.0,18,21,26
146.0,29,3,23
145.0,9,26,17
408.0,14,6,12
145.0,6,2,29
144.0,28,14,27
144.0,4,21,26
146.0,13,3,23
146.0,9,26,10
477.0,14,6,10
144.0,28,24,27
145.0,6,2,29
146.0,29,3,23
146.0,13,2,26
145.0,30,6,27
144.0,29,28,26
146.0,28,1,27
144.0,3,26,29
146.0,9,14,17
144.0,18,21,26
144.0,28,14,27
144.0,16,28,30
144.0,3,10,29
144.0,21,21,26
144.0,18,15,27
144.0,28,21,26
144.0,4,14,27
1347.0,3,10,0
144.0,11,21,26
144.0,24,15,27
144.0,1,28,27
144.0,29,21,26
144.0,21,21,26
144.0,28,21,26
144.0,24,27,27
144.0,1,28,24
144.0,9,21,26
144.0,22,21,26
144.0,13,21,26
144.0,4,28,30
144.0,1,21,26
144.0,29,28,27
147.0,9,1,26
144.0,9,28,26
144.0,10,22,30
506.0,13,3,11
144.0,22,21,26
144.0,1,28,24
144.0,16,22,30
144.0,22,21,25
158.0,1,28,3
147.0,9,1,26
145.0,26,27,19
144.0,10,22,30
144.0,10,22,30
608.0,29,21,0
144.0,2,26,30
169.0,10,22,7
144.0,9,24,26
144.0,10,21,26
144.0,22,22,30
145.0,30,9,26
144.0,6,21,26
145.0,17,9,25
144.0,6,22,30
144.0,10,21,25
144.0,22,22,30
144.0,6,22,24
145.0,10,9,25
146.0,10,21,17
144.0,9,16,30
144.0,10,24,26
144.0,9,21,26
145.0,9,3,30
550.0,9,21,1
145.0,4,21,20
144.0,6,21,26
144.0,10,24,26
144.0,10,21,25
145.0,10,14,26
144.0,23,21,25
145.0,9,6,30
144.0,10,22,26
145.0,5,21,21
145.0,6,18,24
144.0,10,21,25
144.0,10,21,25
523.0,13,8,8
550.0,27,21,1
145.0,10,15,25
155.0,10,21,9
144.0,29,21,26
144.0,10,21,25
144.0,10,21,25
144.0,10,21,26
147.0,10,21,11
144.0,13,21,25
145.0,23,15,25
144.0,10,21,25
144.0,10,22,26
148.0,13,19,16
144.0,28,22,26
144.0,10,27,25
145.0,29,7,26
144.0,10,21,25
144.0,10,21,25
146.0,10,7,25
376.0,10,24,4
145.0,29,21,21
144.0,13,25,25
144.0,10,21,25
144.0,10,21,25
144.0,30,21,25
146.0,3,7,25
144.0,10,27,24
421.0,10,21,4
144.0,28,21,26
144.0,10,21,25
144.0,10,21,25
144.0,10,23,25
550.0,10,21,1
144.0,13,25,26
144.0,10,21,25
144.0,28,21,26
608.0,10,21,0
144.0,10,19,24
376.0,11,14,9
145.0,30,12,25
144.0,13,27,24
144.0,10,25,26
169.0,12,18,9
144.0,6,21,27
148.0,28,21,10
144.0,13,27,24
144.0,13,25,26
144.0,13,27,24
144.0,13,25,24
144.0,13,22,24
146.0,10,25,10
144.0,10,29,25
144.0,13,23,25
144.0,10,27,24
145.0,13,15,24
145.0,13,13,24
147.0,10,29,12
144.0,13,23,24
144.0,10,22,24
144.0,13,27,24
150.0,13,23,7
768.0,10,5,6
506.0,13,25,0
144.0,3,29,25
144.0,10,22,24
144.0,13,23,24
359.0,24,29,2
145.0,10,22,18
144.0,10,28,27
145.0,13,18,24
144.0,3,29,25
144.0,3,29,25
144.0,5,28,27
421.0,0,29,0
144.0,1,29,25
146.0,28,8,24
144.0,3,29,25
144.0,3,29,25
146.0,5,2,27
152.0,16,0,25
144.0,10,26,25
145.0,3,9,25
144.0,0,14,27
146.0,3,27,15
144.0,1,29,25
144.0,3,29,25
144.0,18,26,25
943.0,0,2,6
144.0,1,19,24
146.0,3,29,13
457.0,1,21,3
144.0,1,29,25
144.0,3,29,25
