17635.0,4,6,2
15893.0,22,12,6
19931.0,21,24,9
200000.0,16,19,0
25023.0,28,23,8
39695.0,30,25,18
15893.0,22,12,6
19931.0,21,24,9
39695.0,30,25,18
17040.0,16,23,8
200000.0,28,19,0
16599.0,4,22,9
17040.0,16,23,8
16170.0,6,2,10
15508.0,21,12,6
20571.0,22,24,9
15508.0,21,12,6
16170.0,6,2,10
18939.0,24,17,14
17483.0,22,14,4
14026.0,4,12,6
18714.0,21,22,9
14026.0,4,12,6
26201.0,1,19,5
18887.0,18,3,3
17360.0,14,9,25
15893.0,22,12,6
15508.0,21,12,6
35875.0,17,1,2
42071.0,25,18,1
15893.0,22,12,6
15508.0,21,12,6
14026.0,4,12,6
39695.0,1,5,27
14026.0,4,12,6
16545.0,6,21,4
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
15844.0,14,4,18
22234.0,10,17,30
14026.0,4,12,6
14026.0,4,12,6
16997.0,14,23,13
14026.0,4,12,6
14026.0,4,12,6
26392.0,28,24,7
18478.0,23,11,19
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
38336.0,27,26,20
19998.0,9,4,28
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
23319.0,6,29,3
14026.0,4,12,6
26223.0,30,5,20
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
16343.0,22,14,6
19981.0,2,3,15
17723.0,6,22,18
14026.0,4,12,6
14026.0,4,12,6
21417.0,8,21,26
24816.0,28,5,21
14026.0,4,12,6
31884.0,9,29,27
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
15596.0,9,14,21
14026.0,4,12,6
14026.0,4,12,6
18653.0,5,20,21
28321.0,6,25,28
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
14081.0,4,5,8
14026.0,4,12,6
16142.0,4,6,20
52946.0,1,27,19
14026.0,4,12,6
14026.0,4,12,6
22124.0,9,30,17
15495.0,21,12,12
15622.0,22,6,10
15854.0,3,17,7
14026.0,4,12,6
14026.0,4,12,6
31417.0,30,20,19
18653.0,26,16,8
14026.0,4,12,6
14026.0,4,12,6
28221.0,17,24,26
19452.0,10,30,8
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
19140.0,4,12,26
22156.0,14,4,29
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
52095.0,26,1,20
14026.0,4,12,6
14026.0,4,12,6
25431.0,22,3,24
14026.0,4,12,6
17258.0,3,19,5
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
14255.0,8,18,12
30631.0,29,26,7
18167.0,27,13,9
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
21599.0,18,27,14
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
19550.0,21,20,4
14026.0,4,12,6
14026.0,4,12,6
16091.0,7,6,23
13824.0,9,15,5
14026.0,4,12,6
16027.0,18,12,18
22154.0,8,30,17
14026.0,4,12,6
14026.0,4,12,6
13824.0,9,15,5
20310.0,26,7,19
17584.0,24,10,16
14026.0,4,12,6
14026.0,4,12,6
19368.0,24,18,5
14026.0,4,12,6
14026.0,4,12,6
18080.0,6,27,7
21057.0,28,8,18
43423.0,28,24,23
22157.0,6,20,27
14026.0,4,12,6
14930.0,4,15,5
13046.0,9,12,6
14892.0,5,3,9
16985.0,18,7,21
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
14026.0,4,12,6
19703.0,29,11,13
14596.0,4,15,6
13312.0,9,12,5
14715.0,19,8,13
18078.0,17,4,21
13824.0,9,15,5
14026.0,4,12,6
13824.0,9,15,5
13824.0,9,15,5
25694.0,25,26,12
13312.0,9,12,5
13824.0,9,15,5
16886.0,4,15,20
13312.0,9,12,5
13824.0,9,15,5
13312.0,9,12,5
13312.0,9,12,5
13046.0,9,12,6
13046.0,9,12,6
13312.0,9,12,5
27705.0,26,21,20
23830.0,25,25,9
13312.0,9,12,5
13312.0,9,12,5
13046.0,9,12,6
19711.0,7,30,7
13046.0,9,12,6
13312.0,9,12,5
200000.0,13,3,0
13312.0,9,12,5
13046.0,9,12,6
25199.0,24,7,27
18545.0,20,15,20
13046.0,9,12,6
13046.0,9,12,6
13046.0,9,12,6
13046.0,9,12,6
13046.0,9,12,6
13046.0,9,12,6
13046.0,9,12,6
13046.0,9,12,6
52022.0,16,29,1
13046.0,9,12,6
13046.0,9,12,6
13046.0,9,12,6
16516.0,21,6,16
13046.0,9,12,6
13046.0,9,12,6
13046.0,9,12,6
19200.0,23,18,15
13046.0,9,12,6
15216.0,4,4,5
13046.0,9,12,6
13046.0,9,12,6
13046.0,9,12,6
29007.0,2,30,12
18428.0,3,3,17
13046.0,9,12,6
