31754.0,16,26,27
200000.0,3,15,0
17194.0,20,19,12
15008.0,17,15,13
18490.0,15,2,16
31086.0,21,29,19
20008.0,18,22,18
26927.0,26,26,6
13387.0,10,14,6
38165.0,28,21,24
29041.0,24,13,29
16954.0,23,13,5
55382.0,27,26,25
17405.0,22,16,5
56019.0,1,25,22
18708.0,6,15,26
18336.0,4,23,15
26112.0,1,12,20
20239.0,10,3,26
200000.0,28,12,0
14585.0,5,8,18
20929.0,4,19,24
22758.0,6,23,25
24692.0,19,22,2
61492.0,26,28,25
55988.0,25,24,29
18858.0,13,10,28
24191.0,23,27,7
17458.0,23,17,10
15564.0,5,3,5
26581.0,1,21,7
16728.0,18,16,17
16569.0,12,11,24
22606.0,4,1,11
22720.0,23,18,21
15466.0,19,10,16
26911.0,7,2,29
22650.0,29,5,17
25991.0,21,29,5
20148.0,9,3,26
16098.0,2,12,9
13009.0,11,12,7
109247.0,29,28,26
116668.0,29,1,2
16068.0,4,17,16
13626.0,9,5,14
31201.0,28,26,5
17187.0,16,2,9
26942.0,14,24,27
23161.0,3,5,28
25976.0,27,17,21
44507.0,24,2,28
17907.0,12,9,27
36699.0,3,1,22
16695.0,9,15,23
200000.0,1,26,0
35273.0,29,2,3
14551.0,9,4,16
19194.0,5,21,21
20778.0,29,12,15
31668.0,23,22,25
21888.0,23,24,12
32379.0,7,27,29
20670.0,13,14,29
18917.0,17,18,21
25729.0,6,26,25
41019.0,24,29,21
20626.0,9,25,21
20173.0,26,8,3
18691.0,22,19,5
69255.0,26,29,25
14127.0,8,11,18
16853.0,15,2,9
54158.0,2,2,1
200000.0,26,0,25
200000.0,9,27,0
13432.0,11,12,5
16752.0,13,4,21
16586.0,8,16,22
31347.0,14,28,26
200000.0,0,20,4
23617.0,12,25,24
18971.0,16,19,21
19514.0,3,2,5
27111.0,29,23,12
200000.0,29,29,29
20581.0,21,3,3
15237.0,6,3,14
41114.0,27,27,20
27407.0,8,29,24
15820.0,6,15,20
14024.0,10,17,12
200000.0,27,26,0
24290.0,21,23,20
133699.0,24,1,29
34709.0,1,21,3
15338.0,6,20,13
19074.0,17,26,9
24269.0,29,3,14
22515.0,12,18,29
