200000.0,29,20,2
200000.0,27,12,16
26182.0,12,11,6
200000.0,24,25,20
24007.0,7,20,1
13151.0,3,9,6
200000.0,16,25,21
20572.0,5,11,10
200000.0,24,25,20
24006.0,7,20,1
144001.0,12,20,6
15008.0,7,11,1
13153.0,3,9,6
24006.0,7,20,1
26182.0,12,11,6
15014.0,7,11,1
24004.0,7,20,1
13149.0,3,9,6
13149.0,3,9,6
200000.0,25,16,2
200000.0,16,6,23
20572.0,5,11,10
15016.0,7,11,1
20572.0,5,11,10
200000.0,18,18,13
24001.0,6,13,9
200000.0,8,15,22
15206.0,9,9,2
13146.0,3,9,6
13149.0,3,9,6
41143.0,2,8,23
13145.0,3,9,6
13145.0,3,9,6
13154.0,3,9,6
41143.0,6,15,12
13151.0,3,9,6
13144.0,3,9,6
13154.0,3,9,6
17097.0,5,18,0
26182.0,1,18,10
200000.0,29,4,21
13151.0,3,9,6
13145.0,3,9,6
13145.0,3,9,6
28800.0,7,18,5
24001.0,13,8,7
13153.0,3,9,6
13142.0,3,9,6
13146.0,3,9,6
200000.0,15,21,24
13145.0,3,9,6
13148.0,3,9,6
13153.0,3,9,6
13145.0,3,9,6
200000.0,6,18,22
13150.0,3,9,6
13150.0,3,9,6
13146.0,3,9,6
200000.0,27,16,12
200000.0,27,26,13
13148.0,3,9,6
13148.0,3,9,6
200000.0,21,2,26
48014.0,21,12,1
200000.0,8,30,14
200000.0,19,29,14
