12001.0,12,7,29
11221.0,9,12,22
10537.0,23,5,10
13936.0,23,22,13
13501.0,5,28,23
16942.0,2,6,1
16616.0,20,20,28
13715.0,18,16,23
13715.0,11,28,18
17280.0,20,23,27
13293.0,23,18,14
13936.0,27,11,20
11369.0,9,9,26
11369.0,14,28,2
9932.0,3,3,27
14164.0,8,25,26
9819.0,4,19,9
8615.0,0,17,2
9708.0,1,28,2
12343.0,9,13,28
10165.0,13,6,16
13124.0,12,4,0
11676.0,10,9,27
11676.0,24,15,7
9819.0,10,11,11
15710.0,16,20,29
12343.0,18,6,26
14645.0,20,12,29
14897.0,9,26,27
10165.0,10,5,20
11520.0,27,3,15
11676.0,20,15,11
14698.0,8,3,2
8908.0,0,11,12
12001.0,4,25,19
12522.0,21,3,27
9392.0,11,4,13
9600.0,3,25,2
11520.0,5,22,18
9708.0,4,15,12
15429.0,20,22,22
13936.0,20,11,27
17280.0,16,25,29
11369.0,10,13,21
10047.0,10,11,13
10537.0,15,4,19
10937.0,19,6,16
11676.0,20,2,24
10667.0,17,4,18
10537.0,23,0,15
10937.0,14,17,10
9600.0,22,0,8
11221.0,8,21,14
10410.0,16,10,11
10286.0,3,13,20
9708.0,2,18,11
11369.0,13,14,17
9708.0,6,7,18
13501.0,18,28,10
11369.0,5,21,18
12343.0,24,5,21
9192.0,0,3,23
12896.0,11,23,19
12170.0,22,25,2
14164.0,18,18,23
9708.0,5,12,14
12522.0,26,16,9
12522.0,28,8,15
20000.0,27,26,24
13293.0,21,19,15
15710.0,21,29,15
10431.0,1,3,7
10474.0,11,7,0
12896.0,28,17,8
9600.0,5,8,17
13293.0,25,13,17
9600.0,2,22,6
16942.0,0,0,9
9600.0,16,2,12
10410.0,22,9,6
10047.0,15,14,5
11836.0,11,27,9
10410.0,14,1,22
14897.0,14,26,22
11676.0,12,19,15
12170.0,29,0,20
18383.0,19,27,27
12706.0,15,15,22
12343.0,5,16,29
13091.0,25,12,17
10537.0,23,14,1
9291.0,4,17,6
13091.0,8,22,24
11836.0,0,22,25
12522.0,16,29,6
9195.0,9,14,3
12706.0,1,24,27
10165.0,5,27,3
19637.0,22,28,26
10800.0,24,16,0
13091.0,11,23,20
12343.0,19,27,4
16302.0,25,20,22
10410.0,23,3,11
15429.0,9,27,28
13091.0,4,23,27
10165.0,8,7,20
10165.0,23,1,11
11369.0,13,5,26
14897.0,12,23,27
13293.0,3,25,27
9001.0,5,3,16
8655.0,0,18,1
11520.0,11,8,26
12170.0,21,22,6
19200.0,29,24,22
16616.0,28,28,12
11836.0,6,28,13
10286.0,0,10,26
11221.0,26,15,2
9600.0,14,7,9
16000.0,13,24,29
12170.0,21,27,1
10165.0,24,0,11
10537.0,11,10,17
8819.0,8,8,6
15158.0,15,20,28
10286.0,11,12,13
16687.0,7,5,0
9600.0,11,4,15
9095.0,8,3,14
13715.0,17,15,25
8229.0,0,3,12
13676.0,8,5,1
11369.0,10,10,24
12522.0,9,14,28
10937.0,13,9,19
8641.0,0,6,14
13293.0,13,19,23
11676.0,25,9,12
11520.0,23,9,13
12522.0,21,5,25
8819.0,5,12,5
9193.0,14,6,6
19200.0,28,26,21
