19935.0,7,29,5
21220.0,21,24,14
13763.0,6,16,8
21861.0,22,20,19
16720.0,5,22,5
21313.0,30,15,11
19935.0,7,29,5
24997.0,21,6,29
27429.0,23,4,27
16720.0,5,22,5
16720.0,5,22,5
12960.0,9,8,13
30374.0,20,26,23
22734.0,18,27,4
19935.0,7,29,5
14143.0,7,16,5
19189.0,6,29,8
200000.0,29,28,29
22234.0,10,30,17
16720.0,5,22,5
22294.0,12,15,1
14644.0,5,16,5
15582.0,6,22,8
12960.0,9,8,13
14143.0,7,16,5
14644.0,5,16,5
25655.0,4,29,19
16720.0,5,22,5
13763.0,6,16,8
26172.0,14,2,27
12960.0,9,8,13
19690.0,21,7,2
17149.0,13,25,10
20660.0,12,26,19
13763.0,6,16,8
14143.0,7,16,5
12960.0,9,8,13
30605.0,25,3,25
18995.0,11,10,29
13509.0,9,16,8
13194.0,6,8,13
18015.0,23,11,18
16223.0,2,12,7
12960.0,9,8,13
12960.0,9,8,13
20126.0,27,13,4
38616.0,9,30,29
12960.0,9,8,13
12960.0,9,8,13
16886.0,10,24,5
14572.0,18,9,5
26512.0,23,15,27
13199.0,5,9,11
12960.0,9,8,13
12960.0,9,8,13
200000.0,0,25,26
22925.0,16,17,28
30542.0,1,4,21
12960.0,9,8,13
12960.0,9,8,13
18117.0,12,20,21
12960.0,9,8,13
17549.0,3,16,18
12960.0,9,8,13
12960.0,9,8,13
17907.0,23,5,16
12960.0,9,8,13
25106.0,4,22,26
12960.0,9,8,13
12960.0,9,8,13
12960.0,9,8,13
35909.0,26,26,20
12960.0,9,8,13
19746.0,9,29,5
20355.0,17,2,18
78435.0,1,23,27
12960.0,9,8,13
12960.0,9,8,13
12960.0,9,8,13
12960.0,9,8,13
14892.0,5,3,9
12960.0,9,8,13
12960.0,9,8,13
13867.0,5,10,15
46408.0,26,25,25
40868.0,29,22,23
12960.0,9,8,13
12960.0,9,8,13
24095.0,26,16,21
79433.0,26,25,30
13633.0,8,16,11
19715.0,25,18,13
12960.0,9,8,13
12960.0,9,8,13
12960.0,9,8,13
12960.0,9,8,13
16991.0,25,7,12
14436.0,5,11,17
12960.0,9,8,13
12960.0,9,8,13
12960.0,9,8,13
15876.0,10,2,10
15257.0,8,22,9
12960.0,9,8,13
12960.0,9,8,13
200000.0,2,14,0
28447.0,23,29,14
12960.0,9,8,13
12960.0,9,8,13
14352.0,6,18,7
12960.0,9,8,13
12960.0,9,8,13
18126.0,12,27,11
12960.0,9,8,13
12960.0,9,8,13
12960.0,9,8,13
12960.0,9,8,13
12960.0,9,8,13
12960.0,9,8,13
22560.0,16,30,13
12960.0,9,8,13
12960.0,9,8,13
19060.0,9,28,5
21484.0,14,11,1
12960.0,9,8,13
12960.0,9,8,13
12960.0,9,8,13
12960.0,9,8,13
12986.0,7,6,7
16938.0,22,16,12
12915.0,6,8,7
12960.0,9,8,13
12960.0,9,8,13
12960.0,9,8,13
12915.0,6,8,7
12960.0,9,8,13
12960.0,9,8,13
12960.0,9,8,13
12915.0,6,8,7
12915.0,6,8,7
12915.0,6,8,7
25215.0,21,23,21
26878.0,1,16,18
12915.0,6,8,7
12915.0,6,8,7
19893.0,1,9,9
14685.0,13,12,18
14235.0,17,7,13
12915.0,6,8,7
12915.0,6,8,7
12915.0,6,8,7
12915.0,6,8,7
12915.0,6,8,7
12915.0,6,8,7
17907.0,5,16,23
12915.0,6,8,7
12915.0,6,8,7
